date,confirmed,deaths,zone,altitude,lat,lon
2021-01-13,25945,1901-07-08,ZONA SUR,3439,-135.192,-719.767
2021-01-13,7962,1900-06-03,ZONA SUR,3746,-127.869,-749.714
2021-01-13,21362,1901-06-10,ZONA CENTRO,1921,-9.93,-762.397
2021-01-13,32775,1904-12-29,ZONA SUR,432,-140.636,-757.292
2021-01-13,29654,1902-09-26,ZONA CENTRO,3294,-120.708,-752.089
2021-01-13,38193,1906-11-23,ZONA NORTE,74,-8.1,-790.306
2021-01-13,33974,1905-05-07,ZONA NORTE,28,-67.669,-798.506
2021-01-13,430412,1942-06-16,ZONA CENTRO,162,-120.453,-770.308
2021-01-13,33310,1904-04-11,ZONA CENTRO,162,-120.453,-770.308
2021-01-13,26543,1902-10-13,ZONA NORTE,107,-37.481,-732.442
2021-01-13,9626,1900-06-09,ZONA SUR,204,-125.936,-691.767
2021-01-13,16548,1900-12-05,ZONA SUR,1428,-171.942,-709.333
2021-01-13,6879,1900-05-28,ZONA CENTRO,4373,-106.825,-762.569
2021-01-13,43795,1906-03-01,ZONA NORTE,57,-51.525,-806.578
2021-01-13,19591,1901-02-26,ZONA SUR,3848,-158.403,-700.281
2021-01-13,26223,1902-03-16,ZONA NORTE,895,-60.347,-769.742
2021-01-13,15116,1900-10-09,ZONA SUR,583,-180.019,-702.519
2021-01-13,9655,1900-12-18,ZONA NORTE,9,-35.711,-804.592
2021-01-13,20682,1901-02-03,ZONA CENTRO,162,-83.681,-745.433
2021-01-14,18797,1900-09-12,ZONA NORTE,2338,-62.294,-778.728
2021-01-14,32655,1904-04-10,ZONA CENTRO,3073,-95.297,-775.292
2021-01-14,8418,1900-06-21,ZONA SUR,2500,-136.289,-728.861
2021-01-14,49737,1904-07-29,ZONA SUR,2429,-163.933,-715.289
2021-01-14,15761,1901-01-21,ZONA SUR,2797,-131.603,-742.253
2021-01-14,26293,1901-09-19,ZONA NORTE,2731,-71.547,-785.108
2021-01-14,44759,1905-07-12,ZONA CENTRO,27,-120.631,-771.469
2021-01-14,26076,1901-07-11,ZONA SUR,3439,-135.192,-719.767
2021-01-14,8013,1900-06-03,ZONA SUR,3746,-127.869,-749.714
2021-01-14,21498,1901-06-14,ZONA CENTRO,1921,-9.93,-762.397
2021-01-14,32903,1905-01-07,ZONA SUR,432,-140.636,-757.292
2021-01-14,30084,1902-10-03,ZONA CENTRO,3294,-120.708,-752.089
2021-01-14,38343,1906-11-29,ZONA NORTE,74,-8.1,-790.306
2021-01-14,34060,1905-05-09,ZONA NORTE,28,-67.669,-798.506
2021-01-14,432498,1942-07-14,ZONA CENTRO,162,-120.453,-770.308
2021-01-14,33392,1904-04-11,ZONA CENTRO,162,-120.453,-770.308
2021-01-14,26584,1902-10-13,ZONA NORTE,107,-37.481,-732.442
2021-01-14,9630,1900-06-10,ZONA SUR,204,-125.936,-691.767
2021-01-14,16646,1900-12-07,ZONA SUR,1428,-171.942,-709.333
2021-01-14,6934,1900-05-31,ZONA CENTRO,4373,-106.825,-762.569
2021-01-14,43985,1906-03-03,ZONA NORTE,57,-51.525,-806.578
2021-01-14,19664,1901-02-27,ZONA SUR,3848,-158.403,-700.281
2021-01-14,26292,1902-03-16,ZONA NORTE,895,-60.347,-769.742
2021-01-14,15217,1900-10-15,ZONA SUR,583,-180.019,-702.519
2021-01-14,9681,1900-12-18,ZONA NORTE,9,-35.711,-804.592
2021-01-14,20742,1901-02-05,ZONA CENTRO,162,-83.681,-745.433
2021-01-15,18878,1900-09-13,ZONA NORTE,2338,-62.294,-778.728
2021-01-15,33478,1904-04-13,ZONA CENTRO,3073,-95.297,-775.292
2021-01-15,8498,1900-06-22,ZONA SUR,2500,-136.289,-728.861
2021-01-15,50002,1904-08-02,ZONA SUR,2429,-163.933,-715.289
2021-01-15,15884,1901-01-21,ZONA SUR,2797,-131.603,-742.253
2021-01-15,26395,1901-09-21,ZONA NORTE,2731,-71.547,-785.108
2021-01-15,44972,1905-07-16,ZONA CENTRO,27,-120.631,-771.469
2021-01-15,26197,1901-07-12,ZONA SUR,3439,-135.192,-719.767
2021-01-15,8034,1900-06-03,ZONA SUR,3746,-127.869,-749.714
2021-01-15,21688,1901-06-19,ZONA CENTRO,1921,-9.93,-762.397
2021-01-15,33203,1905-01-10,ZONA SUR,432,-140.636,-757.292
2021-01-15,30395,1902-10-10,ZONA CENTRO,3294,-120.708,-752.089
2021-01-15,38507,1906-12-01,ZONA NORTE,74,-8.1,-790.306
2021-01-15,34210,1905-05-19,ZONA NORTE,28,-67.669,-798.506
2021-01-15,435698,1942-08-02,ZONA CENTRO,162,-120.453,-770.308
2021-01-15,33525,1904-04-17,ZONA CENTRO,162,-120.453,-770.308
2021-01-15,26640,1902-10-14,ZONA NORTE,107,-37.481,-732.442
2021-01-15,9632,1900-06-10,ZONA SUR,204,-125.936,-691.767
2021-01-15,16805,1900-12-11,ZONA SUR,1428,-171.942,-709.333
2021-01-15,7005,1900-06-01,ZONA CENTRO,4373,-106.825,-762.569
2021-01-15,44429,1906-03-06,ZONA NORTE,57,-51.525,-806.578
2021-01-15,19762,1901-03-01,ZONA SUR,3848,-158.403,-700.281
2021-01-15,26350,1902-03-17,ZONA NORTE,895,-60.347,-769.742
2021-01-15,15335,1900-10-20,ZONA SUR,583,-180.019,-702.519
2021-01-15,9734,1900-12-23,ZONA NORTE,9,-35.711,-804.592
2021-01-15,20767,1901-02-05,ZONA CENTRO,162,-83.681,-745.433
2021-01-16,18918,1900-09-14,ZONA NORTE,2338,-62.294,-778.728
2021-01-16,33668,1904-04-25,ZONA CENTRO,3073,-95.297,-775.292
2021-01-16,8648,1900-06-24,ZONA SUR,2500,-136.289,-728.861
2021-01-16,50258,1904-08-06,ZONA SUR,2429,-163.933,-715.289
2021-01-16,15963,1901-01-22,ZONA SUR,2797,-131.603,-742.253
2021-01-16,26503,1901-09-27,ZONA NORTE,2731,-71.547,-785.108
2021-01-16,45137,1905-07-16,ZONA CENTRO,27,-120.631,-771.469
2021-01-16,26355,1901-07-16,ZONA SUR,3439,-135.192,-719.767
2021-01-16,8046,1900-06-04,ZONA SUR,3746,-127.869,-749.714
2021-01-16,21745,1901-06-29,ZONA CENTRO,1921,-9.93,-762.397
2021-01-16,33331,1905-01-11,ZONA SUR,432,-140.636,-757.292
2021-01-16,30725,1902-10-18,ZONA CENTRO,3294,-120.708,-752.089
2021-01-16,38662,1906-12-14,ZONA NORTE,74,-8.1,-790.306
2021-01-16,34317,1905-05-31,ZONA NORTE,28,-67.669,-798.506
2021-01-16,437490,1942-08-27,ZONA CENTRO,162,-120.453,-770.308
2021-01-16,33665,1904-04-20,ZONA CENTRO,162,-120.453,-770.308
2021-01-16,26677,1902-10-16,ZONA NORTE,107,-37.481,-732.442
2021-01-16,9639,1900-06-10,ZONA SUR,204,-125.936,-691.767
2021-01-16,16885,1900-12-12,ZONA SUR,1428,-171.942,-709.333
2021-01-16,7081,1900-06-03,ZONA CENTRO,4373,-106.825,-762.569
2021-01-16,44590,1906-03-07,ZONA NORTE,57,-51.525,-806.578
2021-01-16,19806,1901-03-01,ZONA SUR,3848,-158.403,-700.281
2021-01-16,26433,1902-03-19,ZONA NORTE,895,-60.347,-769.742
2021-01-16,15431,1900-10-23,ZONA SUR,583,-180.019,-702.519
2021-01-16,9781,1900-12-25,ZONA NORTE,9,-35.711,-804.592
2021-01-16,20813,1901-02-05,ZONA CENTRO,162,-83.681,-745.433
2021-01-17,18987,1900-09-15,ZONA NORTE,2338,-62.294,-778.728
2021-01-17,33913,1904-05-01,ZONA CENTRO,3073,-95.297,-775.292
2021-01-17,8720,1900-06-26,ZONA SUR,2500,-136.289,-728.861
2021-01-17,50385,1904-08-12,ZONA SUR,2429,-163.933,-715.289
2021-01-17,16013,1901-01-25,ZONA SUR,2797,-131.603,-742.253
2021-01-17,26675,1901-10-01,ZONA NORTE,2731,-71.547,-785.108
2021-01-17,45364,1905-07-23,ZONA CENTRO,27,-120.631,-771.469
2021-01-17,26464,1901-07-20,ZONA SUR,3439,-135.192,-719.767
2021-01-17,8057,1900-06-06,ZONA SUR,3746,-127.869,-749.714
2021-01-17,21853,1901-07-05,ZONA CENTRO,1921,-9.93,-762.397
2021-01-17,33484,1905-01-13,ZONA SUR,432,-140.636,-757.292
2021-01-17,31005,1902-10-25,ZONA CENTRO,3294,-120.708,-752.089
2021-01-17,38736,1906-12-16,ZONA NORTE,74,-8.1,-790.306
2021-01-17,34516,1905-06-04,ZONA NORTE,28,-67.669,-798.506
2021-01-17,439280,1942-09-24,ZONA CENTRO,162,-120.453,-770.308
2021-01-17,33789,1904-04-24,ZONA CENTRO,162,-120.453,-770.308
2021-01-17,26713,1902-10-17,ZONA NORTE,107,-37.481,-732.442
2021-01-17,9648,1900-06-10,ZONA SUR,204,-125.936,-691.767
2021-01-17,16939,1900-12-13,ZONA SUR,1428,-171.942,-709.333
2021-01-17,7140,1900-06-07,ZONA CENTRO,4373,-106.825,-762.569
2021-01-17,44695,1906-03-09,ZONA NORTE,57,-51.525,-806.578
2021-01-17,19844,1901-03-01,ZONA SUR,3848,-158.403,-700.281
2021-01-17,26502,1902-03-20,ZONA NORTE,895,-60.347,-769.742
2021-01-17,15483,1900-10-24,ZONA SUR,583,-180.019,-702.519
2021-01-17,9813,1900-12-27,ZONA NORTE,9,-35.711,-804.592
2021-01-17,20891,1901-02-06,ZONA CENTRO,162,-83.681,-745.433
2021-01-18,18994,1900-09-15,ZONA NORTE,2338,-62.294,-778.728
2021-01-18,34153,1904-05-01,ZONA CENTRO,3073,-95.297,-775.292
2021-01-18,8793,1900-06-27,ZONA SUR,2500,-136.289,-728.861
2021-01-18,50495,1904-08-14,ZONA SUR,2429,-163.933,-715.289
2021-01-18,16033,1901-01-27,ZONA SUR,2797,-131.603,-742.253
2021-01-18,26972,1901-10-04,ZONA NORTE,2731,-71.547,-785.108
2021-01-18,45644,1905-07-27,ZONA CENTRO,27,-120.631,-771.469
2021-01-18,26540,1901-07-20,ZONA SUR,3439,-135.192,-719.767
2021-01-18,8062,1900-06-07,ZONA SUR,3746,-127.869,-749.714
2021-01-18,22014,1901-07-07,ZONA CENTRO,1921,-9.93,-762.397
2021-01-18,33625,1905-01-14,ZONA SUR,432,-140.636,-757.292
2021-01-18,31075,1902-10-30,ZONA CENTRO,3294,-120.708,-752.089
2021-01-18,38769,1906-12-20,ZONA NORTE,74,-8.1,-790.306
2021-01-18,34556,1905-06-04,ZONA NORTE,28,-67.669,-798.506
2021-01-18,441225,1942-10-12,ZONA CENTRO,162,-120.453,-770.308
2021-01-18,33858,1904-04-28,ZONA CENTRO,162,-120.453,-770.308
2021-01-18,26741,1902-10-19,ZONA NORTE,107,-37.481,-732.442
2021-01-18,9650,1900-06-11,ZONA SUR,204,-125.936,-691.767
2021-01-18,16988,1900-12-16,ZONA SUR,1428,-171.942,-709.333
2021-01-18,7159,1900-06-09,ZONA CENTRO,4373,-106.825,-762.569
2021-01-18,44762,1906-03-11,ZONA NORTE,57,-51.525,-806.578
2021-01-18,19899,1901-03-01,ZONA SUR,3848,-158.403,-700.281
2021-01-18,26521,1902-03-21,ZONA NORTE,895,-60.347,-769.742
2021-01-18,15527,1900-10-25,ZONA SUR,583,-180.019,-702.519
2021-01-18,9821,1900-12-27,ZONA NORTE,9,-35.711,-804.592
2021-01-18,20926,1901-02-07,ZONA CENTRO,162,-83.681,-745.433
2021-01-19,19012,1900-09-17,ZONA NORTE,2338,-62.294,-778.728
2021-01-19,34319,1904-05-09,ZONA CENTRO,3073,-95.297,-775.292
2021-01-19,8808,1900-06-27,ZONA SUR,2500,-136.289,-728.861
2021-01-19,50709,1904-08-18,ZONA SUR,2429,-163.933,-715.289
2021-01-19,16116,1901-01-27,ZONA SUR,2797,-131.603,-742.253
2021-01-19,27050,1901-10-04,ZONA NORTE,2731,-71.547,-785.108
2021-01-19,45811,1905-07-29,ZONA CENTRO,27,-120.631,-771.469
2021-01-19,26678,1901-07-24,ZONA SUR,3439,-135.192,-719.767
2021-01-19,8065,1900-06-08,ZONA SUR,3746,-127.869,-749.714
2021-01-19,22107,1901-07-11,ZONA CENTRO,1921,-9.93,-762.397
2021-01-19,33757,1905-01-22,ZONA SUR,432,-140.636,-757.292
2021-01-19,31281,1902-11-05,ZONA CENTRO,3294,-120.708,-752.089
2021-01-19,38819,1906-12-26,ZONA NORTE,74,-8.1,-790.306
2021-01-19,34578,1905-06-12,ZONA NORTE,28,-67.669,-798.506
2021-01-19,443592,1942-11-18,ZONA CENTRO,162,-120.453,-770.308
2021-01-19,33998,1904-05-02,ZONA CENTRO,162,-120.453,-770.308
2021-01-19,26755,1902-10-20,ZONA NORTE,107,-37.481,-732.442
2021-01-19,9654,1900-06-11,ZONA SUR,204,-125.936,-691.767
2021-01-19,17093,1900-12-17,ZONA SUR,1428,-171.942,-709.333
2021-01-19,7176,1900-06-09,ZONA CENTRO,4373,-106.825,-762.569
2021-01-19,44874,1906-03-17,ZONA NORTE,57,-51.525,-806.578
2021-01-19,19915,1901-03-05,ZONA SUR,3848,-158.403,-700.281
2021-01-19,26584,1902-03-22,ZONA NORTE,895,-60.347,-769.742
2021-01-19,15607,1900-10-30,ZONA SUR,583,-180.019,-702.519
2021-01-19,9890,1900-12-28,ZONA NORTE,9,-35.711,-804.592
2021-01-19,20966,1901-02-07,ZONA CENTRO,162,-83.681,-745.433
2021-01-20,19047,1900-09-18,ZONA NORTE,2338,-62.294,-778.728
2021-01-20,34586,1904-05-16,ZONA CENTRO,3073,-95.297,-775.292
2021-01-20,8897,1900-07-01,ZONA SUR,2500,-136.289,-728.861
2021-01-20,50985,1904-08-23,ZONA SUR,2429,-163.933,-715.289
2021-01-20,16191,1901-01-28,ZONA SUR,2797,-131.603,-742.253
2021-01-20,27200,1901-10-07,ZONA NORTE,2731,-71.547,-785.108
2021-01-20,46030,1905-08-07,ZONA CENTRO,27,-120.631,-771.469
2021-01-20,26827,1901-07-27,ZONA SUR,3439,-135.192,-719.767
2021-01-20,8136,1900-06-10,ZONA SUR,3746,-127.869,-749.714
2021-01-20,22272,1901-07-14,ZONA CENTRO,1921,-9.93,-762.397
2021-01-20,33917,1905-01-29,ZONA SUR,432,-140.636,-757.292
2021-01-20,31646,1902-11-15,ZONA CENTRO,3294,-120.708,-752.089
2021-01-20,38914,1907-01-03,ZONA NORTE,74,-8.1,-790.306
2021-01-20,34645,1905-06-13,ZONA NORTE,28,-67.669,-798.506
2021-01-20,446272,1942-12-16,ZONA CENTRO,162,-120.453,-770.308
2021-01-20,34105,1904-05-05,ZONA CENTRO,162,-120.453,-770.308
2021-01-20,26784,1902-10-22,ZONA NORTE,107,-37.481,-732.442
2021-01-20,9664,1900-06-11,ZONA SUR,204,-125.936,-691.767
2021-01-20,17142,1900-12-20,ZONA SUR,1428,-171.942,-709.333
2021-01-20,7223,1900-06-12,ZONA CENTRO,4373,-106.825,-762.569
2021-01-20,44926,1906-03-22,ZONA NORTE,57,-51.525,-806.578
2021-01-20,19955,1901-03-06,ZONA SUR,3848,-158.403,-700.281
2021-01-20,26667,1902-03-22,ZONA NORTE,895,-60.347,-769.742
2021-01-20,15746,1900-11-03,ZONA SUR,583,-180.019,-702.519
2021-01-20,9897,1900-12-28,ZONA NORTE,9,-35.711,-804.592
2021-01-20,21001,1901-02-07,ZONA CENTRO,162,-83.681,-745.433
2021-01-21,19114,1900-09-19,ZONA NORTE,2338,-62.294,-778.728
2021-01-21,34709,1904-05-22,ZONA CENTRO,3073,-95.297,-775.292
2021-01-21,8963,1900-07-02,ZONA SUR,2500,-136.289,-728.861
2021-01-21,51198,1904-08-30,ZONA SUR,2429,-163.933,-715.289
2021-01-21,16270,1901-01-31,ZONA SUR,2797,-131.603,-742.253
2021-01-21,27289,1901-10-07,ZONA NORTE,2731,-71.547,-785.108
2021-01-21,46146,1905-08-08,ZONA CENTRO,27,-120.631,-771.469
2021-01-21,26935,1901-08-01,ZONA SUR,3439,-135.192,-719.767
2021-01-21,8166,1900-06-10,ZONA SUR,3746,-127.869,-749.714
2021-01-21,22325,1901-07-18,ZONA CENTRO,1921,-9.93,-762.397
2021-01-21,34050,1905-02-02,ZONA SUR,432,-140.636,-757.292
2021-01-21,31961,1902-11-27,ZONA CENTRO,3294,-120.708,-752.089
2021-01-21,39028,1907-01-13,ZONA NORTE,74,-8.1,-790.306
2021-01-21,34730,1905-06-21,ZONA NORTE,28,-67.669,-798.506
2021-01-21,448135,1943-01-14,ZONA CENTRO,162,-120.453,-770.308
2021-01-21,34172,1904-05-08,ZONA CENTRO,162,-120.453,-770.308
2021-01-21,26841,1902-10-26,ZONA NORTE,107,-37.481,-732.442
2021-01-21,9673,1900-06-12,ZONA SUR,204,-125.936,-691.767
2021-01-21,17236,1900-12-22,ZONA SUR,1428,-171.942,-709.333
2021-01-21,7283,1900-06-19,ZONA CENTRO,4373,-106.825,-762.569
2021-01-21,45046,1906-03-23,ZONA NORTE,57,-51.525,-806.578
2021-01-21,20045,1901-03-06,ZONA SUR,3848,-158.403,-700.281
2021-01-21,26752,1902-03-23,ZONA NORTE,895,-60.347,-769.742
2021-01-21,15836,1900-11-08,ZONA SUR,583,-180.019,-702.519
2021-01-21,9979,1900-12-30,ZONA NORTE,9,-35.711,-804.592
2021-01-21,21025,1901-02-07,ZONA CENTRO,162,-83.681,-745.433
2021-01-22,19195,1900-09-19,ZONA NORTE,2338,-62.294,-778.728
2021-01-22,34871,1904-05-26,ZONA CENTRO,3073,-95.297,-775.292
2021-01-22,9059,1900-07-05,ZONA SUR,2500,-136.289,-728.861
2021-01-22,51412,1904-09-05,ZONA SUR,2429,-163.933,-715.289
2021-01-22,16340,1901-01-31,ZONA SUR,2797,-131.603,-742.253
2021-01-22,27456,1901-10-09,ZONA NORTE,2731,-71.547,-785.108
2021-01-22,46322,1905-08-21,ZONA CENTRO,27,-120.631,-771.469
2021-01-22,27050,1901-08-04,ZONA SUR,3439,-135.192,-719.767
2021-01-22,8199,1900-06-11,ZONA SUR,3746,-127.869,-749.714
2021-01-22,22462,1901-07-20,ZONA CENTRO,1921,-9.93,-762.397
2021-01-22,34228,1905-02-09,ZONA SUR,432,-140.636,-757.292
2021-01-22,32284,1902-12-05,ZONA CENTRO,3294,-120.708,-752.089
2021-01-22,39163,1907-01-21,ZONA NORTE,74,-8.1,-790.306
2021-01-22,34836,1905-06-29,ZONA NORTE,28,-67.669,-798.506
2021-01-22,450502,1943-03-04,ZONA CENTRO,162,-120.453,-770.308
2021-01-22,34281,1904-05-17,ZONA CENTRO,162,-120.453,-770.308
2021-01-22,26914,1902-10-28,ZONA NORTE,107,-37.481,-732.442
2021-01-22,9681,1900-06-12,ZONA SUR,204,-125.936,-691.767
2021-01-22,17298,1900-12-27,ZONA SUR,1428,-171.942,-709.333
2021-01-22,7327,1900-06-22,ZONA CENTRO,4373,-106.825,-762.569
2021-01-22,45136,1906-03-23,ZONA NORTE,57,-51.525,-806.578
2021-01-22,20124,1901-03-08,ZONA SUR,3848,-158.403,-700.281
2021-01-22,26896,1902-03-27,ZONA NORTE,895,-60.347,-769.742
2021-01-22,15939,1900-11-17,ZONA SUR,583,-180.019,-702.519
2021-01-22,10009,1901-01-01,ZONA NORTE,9,-35.711,-804.592
2021-01-22,21112,1901-02-10,ZONA CENTRO,162,-83.681,-745.433
2021-01-23,19251,1900-09-22,ZONA NORTE,2338,-62.294,-778.728
2021-01-23,35132,1904-06-04,ZONA CENTRO,3073,-95.297,-775.292
2021-01-23,9130,1900-07-09,ZONA SUR,2500,-136.289,-728.861
2021-01-23,51703,1904-09-12,ZONA SUR,2429,-163.933,-715.289
2021-01-23,16410,1901-02-02,ZONA SUR,2797,-131.603,-742.253
2021-01-23,27573,1901-10-12,ZONA NORTE,2731,-71.547,-785.108
2021-01-23,46620,1905-08-30,ZONA CENTRO,27,-120.631,-771.469
2021-01-23,27260,1901-08-11,ZONA SUR,3439,-135.192,-719.767
2021-01-23,8224,1900-06-15,ZONA SUR,3746,-127.869,-749.714
2021-01-23,22546,1901-07-25,ZONA CENTRO,1921,-9.93,-762.397
2021-01-23,34399,1905-02-15,ZONA SUR,432,-140.636,-757.292
2021-01-23,32589,1902-12-16,ZONA CENTRO,3294,-120.708,-752.089
2021-01-23,39272,1907-01-30,ZONA NORTE,74,-8.1,-790.306
2021-01-23,34880,1905-07-03,ZONA NORTE,28,-67.669,-798.506
2021-01-23,453428,1943-05-01,ZONA CENTRO,162,-120.453,-770.308
2021-01-23,34478,1904-05-30,ZONA CENTRO,162,-120.453,-770.308
2021-01-23,26960,1902-10-29,ZONA NORTE,107,-37.481,-732.442
2021-01-23,9686,1900-06-12,ZONA SUR,204,-125.936,-691.767
2021-01-23,17358,1901-01-03,ZONA SUR,1428,-171.942,-709.333
2021-01-23,7395,1900-06-24,ZONA CENTRO,4373,-106.825,-762.569
2021-01-23,45248,1906-03-26,ZONA NORTE,57,-51.525,-806.578
2021-01-23,20209,1901-03-12,ZONA SUR,3848,-158.403,-700.281
2021-01-23,26991,1902-03-28,ZONA NORTE,895,-60.347,-769.742
2021-01-23,16019,1900-11-23,ZONA SUR,583,-180.019,-702.519
2021-01-23,10027,1901-01-02,ZONA NORTE,9,-35.711,-804.592
2021-01-23,21150,1901-02-12,ZONA CENTRO,162,-83.681,-745.433
2021-01-24,19294,1900-09-24,ZONA NORTE,2338,-62.294,-778.728
2021-01-24,35327,1904-06-10,ZONA CENTRO,3073,-95.297,-775.292
2021-01-24,9222,1900-07-11,ZONA SUR,2500,-136.289,-728.861
2021-01-24,51902,1904-09-17,ZONA SUR,2429,-163.933,-715.289
2021-01-24,16470,1901-02-02,ZONA SUR,2797,-131.603,-742.253
2021-01-24,27702,1901-10-16,ZONA NORTE,2731,-71.547,-785.108
2021-01-24,46819,1905-09-06,ZONA CENTRO,27,-120.631,-771.469
2021-01-24,27339,1901-08-17,ZONA SUR,3439,-135.192,-719.767
2021-01-24,8246,1900-06-16,ZONA SUR,3746,-127.869,-749.714
2021-01-24,22629,1901-08-02,ZONA CENTRO,1921,-9.93,-762.397
2021-01-24,34506,1905-02-20,ZONA SUR,432,-140.636,-757.292
2021-01-24,32947,1902-12-25,ZONA CENTRO,3294,-120.708,-752.089
2021-01-24,39374,1907-02-04,ZONA NORTE,74,-8.1,-790.306
2021-01-24,35011,1905-07-05,ZONA NORTE,28,-67.669,-798.506
2021-01-24,456050,1943-07-16,ZONA CENTRO,162,-120.453,-770.308
2021-01-24,34563,1904-06-07,ZONA CENTRO,162,-120.453,-770.308
2021-01-24,26973,1902-10-31,ZONA NORTE,107,-37.481,-732.442
2021-01-24,9698,1900-06-14,ZONA SUR,204,-125.936,-691.767
2021-01-24,17424,1901-01-05,ZONA SUR,1428,-171.942,-709.333
2021-01-24,7451,1900-06-24,ZONA CENTRO,4373,-106.825,-762.569
2021-01-24,45317,1906-03-29,ZONA NORTE,57,-51.525,-806.578
2021-01-24,20306,1901-03-15,ZONA SUR,3848,-158.403,-700.281
2021-01-24,27087,1902-03-29,ZONA NORTE,895,-60.347,-769.742
2021-01-24,16118,1900-11-30,ZONA SUR,583,-180.019,-702.519
2021-01-24,10051,1901-01-03,ZONA NORTE,9,-35.711,-804.592
2021-01-24,21187,1901-02-14,ZONA CENTRO,162,-83.681,-745.433
2021-01-25,19294,1900-09-24,ZONA NORTE,2338,-62.294,-778.728
2021-01-25,35491,1904-06-14,ZONA CENTRO,3073,-95.297,-775.292
2021-01-25,9249,1900-07-11,ZONA SUR,2500,-136.289,-728.861
2021-01-25,52088,1904-09-25,ZONA SUR,2429,-163.933,-715.289
2021-01-25,16489,1901-02-04,ZONA SUR,2797,-131.603,-742.253
2021-01-25,27772,1901-10-19,ZONA NORTE,2731,-71.547,-785.108
2021-01-25,46999,1905-09-10,ZONA CENTRO,27,-120.631,-771.469
2021-01-25,27394,1901-08-19,ZONA SUR,3439,-135.192,-719.767
2021-01-25,8255,1900-06-17,ZONA SUR,3746,-127.869,-749.714
2021-01-25,22752,1901-08-05,ZONA CENTRO,1921,-9.93,-762.397
2021-01-25,34591,1905-02-24,ZONA SUR,432,-140.636,-757.292
2021-01-25,33035,1902-12-31,ZONA CENTRO,3294,-120.708,-752.089
2021-01-25,39415,1907-02-05,ZONA NORTE,74,-8.1,-790.306
2021-01-25,35070,1905-07-06,ZONA NORTE,28,-67.669,-798.506
2021-01-25,458177,1943-09-01,ZONA CENTRO,162,-120.453,-770.308
2021-01-25,34767,1904-06-10,ZONA CENTRO,162,-120.453,-770.308
2021-01-25,26986,1902-10-31,ZONA NORTE,107,-37.481,-732.442
2021-01-25,9702,1900-06-15,ZONA SUR,204,-125.936,-691.767
2021-01-25,17464,1901-01-11,ZONA SUR,1428,-171.942,-709.333
2021-01-25,7483,1900-06-27,ZONA CENTRO,4373,-106.825,-762.569
2021-01-25,45425,1906-03-29,ZONA NORTE,57,-51.525,-806.578
2021-01-25,20368,1901-03-17,ZONA SUR,3848,-158.403,-700.281
2021-01-25,27106,1902-03-29,ZONA NORTE,895,-60.347,-769.742
2021-01-25,16137,1900-12-06,ZONA SUR,583,-180.019,-702.519
2021-01-25,10074,1901-01-03,ZONA NORTE,9,-35.711,-804.592
2021-01-25,21212,1901-02-17,ZONA CENTRO,162,-83.681,-745.433
2021-01-26,19337,1900-09-24,ZONA NORTE,2338,-62.294,-778.728
2021-01-26,35607,1904-06-27,ZONA CENTRO,3073,-95.297,-775.292
2021-01-26,9317,1900-07-13,ZONA SUR,2500,-136.289,-728.861
2021-01-26,52418,1904-10-02,ZONA SUR,2429,-163.933,-715.289
2021-01-26,16542,1901-02-06,ZONA SUR,2797,-131.603,-742.253
2021-01-26,27843,1901-10-25,ZONA NORTE,2731,-71.547,-785.108
2021-01-26,47088,1905-09-24,ZONA CENTRO,27,-120.631,-771.469
2021-01-26,27555,1901-08-23,ZONA SUR,3439,-135.192,-719.767
2021-01-26,8271,1900-06-18,ZONA SUR,3746,-127.869,-749.714
2021-01-26,22832,1901-08-22,ZONA CENTRO,1921,-9.93,-762.397
2021-01-26,34723,1905-03-05,ZONA SUR,432,-140.636,-757.292
2021-01-26,33275,1903-01-10,ZONA CENTRO,3294,-120.708,-752.089
2021-01-26,39501,1907-02-20,ZONA NORTE,74,-8.1,-790.306
2021-01-26,35170,1905-07-10,ZONA NORTE,28,-67.669,-798.506
2021-01-26,460414,1943-11-08,ZONA CENTRO,162,-120.453,-770.308
2021-01-26,34804,1904-06-17,ZONA CENTRO,162,-120.453,-770.308
2021-01-26,27008,1902-11-07,ZONA NORTE,107,-37.481,-732.442
2021-01-26,9719,1900-06-15,ZONA SUR,204,-125.936,-691.767
2021-01-26,17523,1901-01-15,ZONA SUR,1428,-171.942,-709.333
2021-01-26,7517,1900-06-28,ZONA CENTRO,4373,-106.825,-762.569
2021-01-26,45586,1906-04-06,ZONA NORTE,57,-51.525,-806.578
2021-01-26,20402,1901-03-23,ZONA SUR,3848,-158.403,-700.281
2021-01-26,27173,1902-03-31,ZONA NORTE,895,-60.347,-769.742
2021-01-26,16232,1900-12-13,ZONA SUR,583,-180.019,-702.519
2021-01-26,10143,1901-01-06,ZONA NORTE,9,-35.711,-804.592
2021-01-26,21239,1901-02-20,ZONA CENTRO,162,-83.681,-745.433
2021-01-27,19413,1900-09-26,ZONA NORTE,2338,-62.294,-778.728
2021-01-27,35936,1904-07-09,ZONA CENTRO,3073,-95.297,-775.292
2021-01-27,9399,1900-07-13,ZONA SUR,2500,-136.289,-728.861
2021-01-27,52701,1904-10-08,ZONA SUR,2429,-163.933,-715.289
2021-01-27,16626,1901-02-08,ZONA SUR,2797,-131.603,-742.253
2021-01-27,28063,1901-10-27,ZONA NORTE,2731,-71.547,-785.108
